product_id,product_name,category,sub_category,base_price,price,competitor_price,demand,rating,reviews,stock,season,discount,day_of_week
PROD_0233,boAt Bassheads 100,Earphones,Budget,2494,2766,2655,249,3.2,1486,388,Festive,13.7,Friday
PROD_0234,Redmi Note 13,Mobile Phone,Budget,12662,14101,12807,312,2.9,1524,395,Festive,11.5,Tuesday
PROD_0235,Canon EOS 1500D,Camera,Budget,43666,46156,39571,383,3.4,2057,634,Festive,10.9,Saturday
PROD_0236,boAt Wave Sigma,Smartwatch,Budget,3143,3394,3479,331,3.4,1733,295,Normal,5.0,Thursday
PROD_0237,Nikon D3500,Camera,Budget,44762,49064,45659,335,3.0,1418,780,Festive,10.5,Wednesday
PROD_0238,Fitbit Sense 2,Smartwatch,Mid,22747,24050,25059,248,3.4,633,626,Normal,1.4,Thursday
PROD_0239,boAt Bassheads 100,Earphones,Budget,2494,2668,2329,323,3.9,2658,282,Festive,8.3,Tuesday
PROD_0240,OnePlus Nord CE4,Mobile Phone,Mid,21596,22162,19514,363,3.3,970,420,Normal,4.2,Thursday
PROD_0241,Apple AirPods Pro 2,Earphones,Premium,13702,15065,14768,431,4.9,50,56,Normal,1.1,Wednesday
PROD_0242,Sony WH-CH520,Earphones,Mid,5964,6408,6104,320,3.7,911,388,Normal,0.4,Sunday
PROD_0243,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,27720,25501,226,3.7,1476,593,Normal,0.9,Friday
PROD_0244,boAt Wave Sigma,Smartwatch,Budget,3143,3520,3291,458,3.5,2280,414,Festive,10.1,Sunday
PROD_0245,Canon EOS M50 II,Camera,Mid,94937,98224,86799,353,3.8,1038,237,Normal,0.0,Friday
PROD_0246,Realme C55,Mobile Phone,Budget,12494,13322,12331,290,3.3,1390,509,Normal,0.0,Thursday
PROD_0247,Sony Alpha ZV-E10,Camera,Mid,71260,76242,75440,335,3.6,672,504,Normal,4.6,Sunday
PROD_0248,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29098,29790,204,3.7,1077,559,Normal,0.6,Saturday
PROD_0249,LG OLED C3,Television,Premium,175185,180000,183924,312,3.7,613,418,Festive,13.1,Friday
PROD_0250,LG OLED C3,Television,Premium,175185,180000,154580,316,4.9,601,268,Normal,4.1,Sunday
PROD_0251,Lenovo IdeaPad 5,Laptop,Mid,69584,74413,66644,354,3.9,883,543,Normal,3.0,Monday
PROD_0252,JBL Tune 770NC,Earphones,Mid,10947,11718,11857,227,4.2,1187,331,Normal,4.3,Saturday
PROD_0253,Nikon D3500,Camera,Budget,44762,46413,40662,402,4.0,2739,265,Normal,0.0,Tuesday
PROD_0254,Mi TV 4A,Television,Budget,24525,26145,21660,419,3.3,1953,507,Festive,12.3,Wednesday
PROD_0255,Lenovo IdeaPad 5,Laptop,Mid,69584,75211,76078,381,3.8,1304,354,Normal,4.4,Thursday
PROD_0256,Apple Watch Series 9,Smartwatch,Premium,33044,36113,32347,422,4.2,907,175,Normal,0.3,Wednesday
PROD_0257,Canon EOS 1500D,Camera,Budget,43666,46700,41505,332,3.4,2260,508,Normal,4.0,Wednesday
PROD_0258,boAt Wave Sigma,Smartwatch,Budget,3143,3520,3009,418,3.1,1800,408,Festive,12.1,Friday
PROD_0259,Nikon D3500,Camera,Budget,44762,48013,47635,266,2.7,2325,346,Normal,7.3,Sunday
PROD_0260,HP Pavilion 15,Laptop,Budget,47673,52919,46692,308,2.8,1854,461,Festive,13.8,Tuesday
PROD_0261,Realme Buds 2,Earphones,Budget,2947,3000,3184,194,3.3,1425,378,Festive,14.5,Monday
PROD_0262,Realme C55,Mobile Phone,Budget,12494,13905,13903,367,3.7,1927,491,Festive,9.4,Saturday
PROD_0263,Samsung Galaxy A35,Mobile Phone,Mid,38986,42177,37178,247,3.7,1163,133,Normal,0.0,Sunday
PROD_0264,Redmi Note 13,Mobile Phone,Budget,12662,12947,11511,259,2.8,1592,338,Normal,1.2,Sunday
PROD_0265,Samsung Crystal 4K,Television,Mid,38367,39866,35690,439,4.3,1203,277,Normal,0.6,Monday
PROD_0266,Realme Buds 2,Earphones,Budget,2947,3000,3173,166,2.7,1060,247,Festive,9.3,Wednesday
PROD_0267,Realme C55,Mobile Phone,Budget,12494,13052,11243,350,3.6,2052,31,Normal,1.5,Saturday
PROD_0268,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29296,26518,202,3.5,1577,412,Normal,4.3,Sunday
PROD_0269,Sony Alpha A7 IV,Camera,Premium,299200,300000,313793,247,3.8,608,422,Normal,4.6,Monday
PROD_0270,JBL Tune 770NC,Earphones,Mid,10947,12000,11414,249,4.2,1238,350,Festive,15.0,Saturday
PROD_0271,JBL Tune 770NC,Earphones,Mid,10947,12000,10407,198,3.6,1032,539,Festive,18.5,Friday
PROD_0272,OnePlus Nord CE4,Mobile Phone,Mid,21596,22305,19473,407,3.8,1083,353,Normal,2.5,Friday
PROD_0273,iPhone 16,Mobile Phone,Premium,115228,120000,104543,169,4.2,366,421,Festive,17.2,Saturday
PROD_0274,Sony Alpha A7 IV,Camera,Premium,299200,300000,281630,289,4.6,50,236,Normal,0.0,Tuesday
PROD_0275,Sony Alpha ZV-E10,Camera,Mid,71260,79811,69619,464,3.9,796,238,Festive,17.1,Tuesday
PROD_0276,Acer Aspire 3,Laptop,Budget,43779,46359,39259,318,2.8,1527,498,Festive,10.2,Monday
PROD_0277,Samsung Galaxy A35,Mobile Phone,Mid,38986,39618,34326,233,4.2,567,425,Normal,0.2,Monday
PROD_0278,Canon EOS 1500D,Camera,Budget,43666,46788,41289,420,3.3,2107,400,Festive,12.6,Thursday
PROD_0279,Samsung Crystal 4K,Television,Mid,38367,42971,40607,469,4.0,723,274,Festive,13.2,Thursday
PROD_0280,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,27974,25933,248,4.3,1783,442,Normal,1.2,Saturday
PROD_0281,Realme C55,Mobile Phone,Budget,12494,13461,11968,367,3.8,2309,402,Normal,0.0,Saturday
PROD_0282,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,30782,262,3.6,1079,190,Festive,14.2,Friday
PROD_0283,Acer Aspire 3,Laptop,Budget,43779,48728,48766,330,2.9,1740,434,Festive,12.5,Saturday
PROD_0284,Apple Watch Series 9,Smartwatch,Premium,33044,36060,32660,411,4.9,50,191,Normal,5.7,Wednesday
PROD_0285,Sony Bravia X74L,Television,Mid,60256,64556,57203,451,3.9,1413,449,Festive,11.6,Tuesday
PROD_0286,boAt Wave Sigma,Smartwatch,Budget,3143,3393,3269,366,3.1,2047,357,Normal,5.6,Sunday
PROD_0287,Mi TV 4A,Television,Budget,24525,27353,25330,358,3.1,1511,430,Festive,7.3,Sunday
PROD_0288,JBL Tune 770NC,Earphones,Mid,10947,12000,11209,298,4.4,1909,531,Festive,7.3,Saturday
PROD_0289,HP Pavilion 15,Laptop,Budget,47673,50507,45832,230,2.7,1835,556,Normal,5.1,Tuesday
PROD_0290,Sony WH-CH520,Earphones,Mid,5964,6454,6050,380,4.1,2119,325,Normal,3.7,Thursday
PROD_0291,Lenovo IdeaPad 5,Laptop,Mid,69584,71060,64381,365,3.7,792,523,Normal,1.2,Thursday
PROD_0292,Canon EOS 1500D,Camera,Budget,43666,48235,45761,408,3.5,2481,719,Festive,14.3,Tuesday
PROD_0293,HP Pavilion 15,Laptop,Budget,47673,48374,44700,285,3.7,2335,533,Normal,0.0,Tuesday
PROD_0294,Mi TV 4A,Television,Budget,24525,25253,22970,310,3.3,1942,271,Normal,1.3,Friday
PROD_0295,Sony Alpha A7 IV,Camera,Premium,299200,300000,324691,235,3.8,732,440,Normal,0.0,Monday
PROD_0296,Nikon D3500,Camera,Budget,44762,45854,40701,340,3.6,2462,422,Normal,2.4,Tuesday
PROD_0297,Realme Buds 2,Earphones,Budget,2947,2983,2594,198,3.7,2649,447,Normal,3.2,Sunday
PROD_0298,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29231,26311,171,3.5,569,413,Normal,0.0,Sunday
PROD_0299,Sony WH-CH520,Earphones,Mid,5964,6162,5618,341,3.4,1387,245,Normal,4.0,Sunday
PROD_0300,Apple AirPods Pro 2,Earphones,Premium,13702,14892,14033,426,4.1,616,302,Normal,4.2,Friday
PROD_0301,Acer Aspire 3,Laptop,Budget,43779,46977,44975,322,3.6,2208,422,Normal,0.3,Tuesday
PROD_0302,Realme C55,Mobile Phone,Budget,12494,12684,11247,325,3.5,2403,582,Normal,5.1,Saturday
PROD_0303,Acer Aspire 3,Laptop,Budget,43779,48787,46639,394,4.0,2185,503,Festive,8.6,Saturday
PROD_0304,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3410,2838,398,3.3,1662,535,Festive,12.1,Thursday
PROD_0305,OnePlus Nord CE4,Mobile Phone,Mid,21596,23597,20828,406,3.7,1055,155,Normal,0.0,Tuesday
PROD_0306,JBL Tune 770NC,Earphones,Mid,10947,11560,12169,117,4.1,293,455,Normal,5.5,Monday
PROD_0307,Apple Watch Series 9,Smartwatch,Premium,33044,35647,31168,481,4.2,428,346,Festive,7.9,Sunday
PROD_0308,HP Pavilion 15,Laptop,Budget,47673,50786,51611,298,3.8,2097,541,Normal,4.0,Monday
PROD_0309,Acer Aspire 3,Laptop,Budget,43779,47238,44660,341,3.9,1882,331,Normal,0.0,Thursday
PROD_0310,MacBook Pro 14,Laptop,Premium,151005,162500,143802,353,5.0,536,407,Normal,0.0,Tuesday
PROD_0311,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,28161,283,3.8,993,294,Festive,11.3,Friday
PROD_0312,OnePlus Nord CE4,Mobile Phone,Mid,21596,23293,24146,406,3.8,1252,437,Normal,2.8,Thursday
PROD_0313,Mi TV 4A,Television,Budget,24525,27468,27133,388,3.3,1886,279,Festive,9.0,Saturday
PROD_0314,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3304,2870,323,2.8,1744,285,Normal,0.0,Friday
PROD_0315,Redmi Note 13,Mobile Phone,Budget,12662,12849,11143,285,3.0,1629,532,Normal,2.8,Wednesday
PROD_0316,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,26372,244,3.7,952,522,Festive,6.3,Monday
PROD_0317,Sony WH-CH520,Earphones,Mid,5964,6679,5679,440,4.1,1139,427,Festive,10.8,Thursday
PROD_0318,Realme C55,Mobile Phone,Budget,12494,12686,11413,322,3.3,2011,575,Normal,1.1,Wednesday
PROD_0319,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,27979,300,3.7,1236,632,Festive,16.6,Monday
PROD_0320,Canon EOS M50 II,Camera,Mid,94937,105845,98720,418,3.9,1544,529,Festive,17.6,Saturday
PROD_0321,boAt Bassheads 100,Earphones,Budget,2494,2753,2728,243,3.2,2191,485,Festive,12.4,Saturday
PROD_0322,Acer Aspire 3,Laptop,Budget,43779,49032,46215,391,3.3,1762,361,Festive,11.0,Wednesday
PROD_0323,Mi TV 4A,Television,Budget,24525,27242,24166,398,3.3,2420,581,Festive,11.3,Sunday
PROD_0324,Acer Aspire 3,Laptop,Budget,43779,48461,45358,296,2.8,1647,505,Festive,9.8,Sunday
PROD_0325,Samsung Crystal 4K,Television,Mid,38367,41319,38287,458,4.3,1518,548,Normal,1.5,Sunday
PROD_0326,Fitbit Sense 2,Smartwatch,Mid,22747,24358,23323,264,3.8,701,379,Normal,8.1,Friday
PROD_0327,Apple AirPods Pro 2,Earphones,Premium,13702,14819,14344,461,4.8,1966,460,Normal,0.7,Saturday
PROD_0328,Fitbit Sense 2,Smartwatch,Mid,22747,24515,21913,269,4.4,763,249,Normal,6.5,Wednesday
PROD_0329,iPhone 16,Mobile Phone,Premium,115228,120000,102594,216,4.3,624,355,Festive,15.1,Monday
PROD_0330,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3592,3178,477,3.8,2044,410,Festive,12.2,Saturday
PROD_0331,Realme C55,Mobile Phone,Budget,12494,13225,13155,273,2.9,1868,639,Normal,4.4,Tuesday
PROD_0332,Apple Watch Series 9,Smartwatch,Premium,33044,36336,35334,536,4.7,1459,211,Normal,0.0,Monday
PROD_0333,Mi TV 4A,Television,Budget,24525,27468,25727,404,3.2,2351,100,Festive,14.8,Monday
PROD_0334,Dell Inspiron 15,Laptop,Mid,73109,75271,65743,365,4.3,1222,356,Normal,6.5,Tuesday
PROD_0335,Samsung Galaxy A35,Mobile Phone,Mid,38986,43256,38368,292,3.5,1000,447,Festive,16.8,Saturday
PROD_0336,Sony WH-CH520,Earphones,Mid,5964,6429,6181,287,4.0,423,270,Normal,6.0,Wednesday
PROD_0337,JBL Tune 770NC,Earphones,Mid,10947,11581,12143,156,3.6,590,475,Normal,1.3,Thursday
PROD_0338,LG OLED C3,Television,Premium,175185,180000,171044,223,4.3,50,658,Normal,2.5,Friday
PROD_0339,Acer Aspire 3,Laptop,Budget,43779,46346,46500,224,2.7,1257,563,Normal,3.1,Sunday
PROD_0340,Canon EOS 1500D,Camera,Budget,43666,46330,40846,407,3.7,2281,590,Festive,5.7,Thursday
PROD_0341,HP Pavilion 15,Laptop,Budget,47673,48657,43139,262,3.1,1869,380,Normal,2.1,Monday
PROD_0342,boAt Bassheads 100,Earphones,Budget,2494,2638,2747,170,3.6,1745,493,Normal,5.5,Thursday
PROD_0343,Redmi Note 13,Mobile Phone,Budget,12662,13667,13868,277,3.0,1537,228,Normal,9.0,Thursday
PROD_0344,Dell Inspiron 15,Laptop,Mid,73109,81882,74138,451,3.9,1217,287,Festive,11.2,Saturday
PROD_0345,MacBook Pro 14,Laptop,Premium,151005,164123,163588,351,4.8,99,189,Normal,1.3,Monday
PROD_0346,Sony Alpha A7 IV,Camera,Premium,299200,300000,300166,281,4.0,698,647,Normal,0.1,Sunday
PROD_0347,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3473,3314,375,3.4,1618,308,Normal,4.4,Wednesday
PROD_0348,Samsung Galaxy A35,Mobile Phone,Mid,38986,41089,38992,206,3.2,299,630,Normal,3.3,Wednesday
PROD_0349,boAt Wave Sigma,Smartwatch,Budget,3143,3382,3197,344,3.0,2279,390,Normal,1.9,Thursday
PROD_0350,boAt Bassheads 100,Earphones,Budget,2494,2660,2374,205,3.0,2052,376,Normal,2.0,Saturday
PROD_0351,Redmi Note 13,Mobile Phone,Budget,12662,13617,12365,298,3.4,1827,337,Normal,8.1,Wednesday
PROD_0352,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3592,3572,373,2.5,923,348,Festive,16.2,Friday
PROD_0353,Fitbit Sense 2,Smartwatch,Mid,22747,23283,21199,233,4.3,1170,278,Normal,2.3,Monday
PROD_0354,Apple AirPods Pro 2,Earphones,Premium,13702,14918,13241,410,4.2,50,240,Normal,2.6,Sunday
PROD_0355,boAt Bassheads 100,Earphones,Budget,2494,2516,2334,197,3.0,2028,516,Normal,9.5,Monday
PROD_0356,LG OLED C3,Television,Premium,175185,180000,183911,239,4.4,50,506,Normal,4.7,Monday
PROD_0357,Sony Bravia X74L,Television,Mid,60256,62108,54191,316,3.9,1388,259,Normal,3.8,Friday
PROD_0358,Vu Cinema TV,Television,Budget,23610,25288,21890,455,4.0,2426,461,Festive,4.4,Saturday
PROD_0359,Apple Watch Series 9,Smartwatch,Premium,33044,37009,33132,501,3.9,978,448,Festive,11.8,Friday
PROD_0360,MacBook Pro 14,Laptop,Premium,151005,163659,160370,352,4.5,590,252,Normal,1.8,Saturday
PROD_0361,Fitbit Sense 2,Smartwatch,Mid,22747,24054,24041,177,3.5,373,516,Normal,3.7,Sunday
PROD_0362,Fitbit Sense 2,Smartwatch,Mid,22747,23039,21285,272,3.8,1582,551,Normal,5.2,Sunday
PROD_0363,Realme C55,Mobile Phone,Budget,12494,12812,11860,279,3.4,1868,308,Normal,0.0,Monday
PROD_0364,Realme C55,Mobile Phone,Budget,12494,13501,12005,280,3.0,1898,207,Normal,1.6,Saturday
PROD_0365,Lenovo IdeaPad 5,Laptop,Mid,69584,71480,63168,332,3.6,644,353,Normal,1.9,Tuesday
PROD_0366,Sony Alpha ZV-E10,Camera,Mid,71260,79811,78098,441,3.3,1377,395,Festive,9.0,Sunday
PROD_0367,LG OLED C3,Television,Premium,175185,180000,192818,236,3.9,666,239,Normal,1.8,Tuesday
PROD_0368,Dell Inspiron 15,Laptop,Mid,73109,75130,67937,424,4.5,875,483,Normal,2.5,Monday
PROD_0369,Canon EOS 1500D,Camera,Budget,43666,46649,46950,317,3.2,1782,509,Normal,0.0,Monday
PROD_0370,Lenovo IdeaPad 5,Laptop,Mid,69584,77403,67777,447,3.7,2085,623,Festive,6.9,Monday
PROD_0371,Acer Aspire 3,Laptop,Budget,43779,46974,45753,322,4.0,1728,423,Normal,0.8,Thursday
PROD_0372,Realme Buds 2,Earphones,Budget,2947,3000,2886,212,3.6,2302,487,Festive,15.7,Monday
PROD_0373,boAt Bassheads 100,Earphones,Budget,2494,2612,2468,137,2.7,1756,659,Normal,7.1,Wednesday
PROD_0374,JBL Tune 770NC,Earphones,Mid,10947,11767,11319,177,3.8,1059,166,Normal,0.2,Thursday
PROD_0375,LG OLED C3,Television,Premium,175185,180000,171492,312,4.7,389,255,Normal,1.5,Tuesday
PROD_0376,OnePlus Nord CE4,Mobile Phone,Mid,21596,23229,22698,358,3.4,1566,424,Normal,0.0,Monday
PROD_0377,Mi TV 4A,Television,Budget,24525,26704,25865,428,4.1,3254,265,Normal,2.7,Monday
PROD_0378,Sony Alpha ZV-E10,Camera,Mid,71260,73007,63554,373,3.5,1326,469,Normal,4.4,Wednesday
PROD_0379,Samsung Crystal 4K,Television,Mid,38367,39556,33805,444,4.0,1625,446,Normal,3.7,Monday
PROD_0380,Dell Inspiron 15,Laptop,Mid,73109,81882,78132,475,4.5,1319,377,Festive,8.7,Sunday
PROD_0381,boAt Wave Sigma,Smartwatch,Budget,3143,3520,3089,501,3.6,2862,180,Festive,11.7,Tuesday
PROD_0382,Realme Buds 2,Earphones,Budget,2947,3000,3266,252,3.3,2728,572,Festive,13.6,Wednesday
PROD_0383,Canon EOS M50 II,Camera,Mid,94937,106329,93197,435,4.0,1507,306,Festive,12.2,Sunday
PROD_0384,Sony Alpha A7 IV,Camera,Premium,299200,300000,331638,343,4.1,591,263,Festive,7.9,Tuesday
PROD_0385,Mi TV 4A,Television,Budget,24525,25248,22308,346,3.4,2160,329,Normal,3.0,Thursday
PROD_0386,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,29160,29459,164,3.8,856,454,Normal,4.0,Monday
PROD_0387,Redmi Note 13,Mobile Phone,Budget,12662,12904,11654,259,2.5,2004,406,Normal,3.1,Monday
PROD_0388,LG OLED C3,Television,Premium,175185,180000,161176,303,4.0,252,50,Festive,17.0,Wednesday
PROD_0389,boAt Wave Sigma,Smartwatch,Budget,3143,3411,3514,388,3.9,2039,272,Normal,2.8,Saturday
PROD_0390,MacBook Pro 14,Laptop,Premium,151005,161816,161278,298,4.0,50,415,Normal,9.2,Tuesday
PROD_0391,Nikon D3500,Camera,Budget,44762,47620,48845,282,3.0,1241,546,Normal,2.7,Thursday
PROD_0392,OnePlus Nord CE4,Mobile Phone,Mid,21596,23052,23869,398,3.4,1270,648,Normal,0.0,Wednesday
PROD_0393,Nikon D3500,Camera,Budget,44762,50000,49418,396,3.7,2460,370,Festive,14.7,Monday
PROD_0394,Redmi Note 13,Mobile Phone,Budget,12662,12933,11937,265,3.0,1844,369,Normal,4.1,Monday
PROD_0395,Lenovo IdeaPad 5,Laptop,Mid,69584,77934,74614,440,3.6,1059,313,Festive,13.2,Saturday
PROD_0396,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,30000,26512,302,4.3,1669,185,Festive,13.0,Monday
PROD_0397,Redmi Note 13,Mobile Phone,Budget,12662,13561,13797,356,3.8,2453,513,Normal,0.1,Friday
PROD_0398,Lenovo IdeaPad 5,Laptop,Mid,69584,74235,71185,352,3.7,922,591,Normal,0.9,Wednesday
PROD_0399,MacBook Pro 14,Laptop,Premium,151005,155353,135406,332,4.7,713,322,Normal,1.7,Thursday
PROD_0400,Nikon D3500,Camera,Budget,44762,47775,49067,297,3.1,2080,499,Normal,4.4,Tuesday
PROD_0401,iPhone 16,Mobile Phone,Premium,115228,120000,110123,113,4.3,207,688,Normal,3.1,Monday
PROD_0402,boAt Wave Sigma,Smartwatch,Budget,3143,3441,3495,406,3.4,2162,109,Normal,0.0,Saturday
PROD_0403,LG OLED C3,Television,Premium,175185,179288,165120,219,3.7,628,260,Normal,8.1,Saturday
PROD_0404,Noise ColorFit Pro 4,Smartwatch,Budget,3208,3265,2862,371,3.5,1954,601,Normal,0.0,Friday
PROD_0405,Samsung Galaxy A35,Mobile Phone,Mid,38986,39714,36913,279,4.3,1213,445,Normal,4.9,Monday
PROD_0406,Acer Aspire 3,Laptop,Budget,43779,46811,46963,325,3.3,2429,502,Normal,2.0,Friday
PROD_0407,boAt Bassheads 100,Earphones,Budget,2494,2763,2481,297,3.3,2193,483,Festive,9.5,Saturday
PROD_0408,Apple AirPods Pro 2,Earphones,Premium,13702,14214,12991,423,4.4,617,287,Normal,0.1,Thursday
PROD_0409,Sony Alpha ZV-E10,Camera,Mid,71260,77288,71429,398,3.4,1470,305,Normal,5.4,Sunday
PROD_0410,Samsung Galaxy A35,Mobile Phone,Mid,38986,40984,37630,154,3.2,382,606,Normal,4.4,Friday
PROD_0411,Sony WH-CH520,Earphones,Mid,5964,6401,6618,291,3.3,1328,370,Normal,2.7,Sunday
PROD_0412,iPhone 16,Mobile Phone,Premium,115228,116216,101839,113,4.0,826,398,Normal,3.4,Saturday
PROD_0413,Samsung Galaxy Watch 6,Smartwatch,Mid,27520,27954,24226,170,3.6,782,339,Normal,1.7,Thursday
PROD_0414,Apple AirPods Pro 2,Earphones,Premium,13702,15346,13299,457,4.1,142,342,Festive,11.1,Sunday
PROD_0415,MacBook Pro 14,Laptop,Premium,151005,169125,155241,424,4.6,478,302,Festive,6.4,Sunday
PROD_0416,Vu Cinema TV,Television,Budget,23610,25726,24642,323,3.0,1728,92,Normal,0.9,Friday
PROD_0417,boAt Bassheads 100,Earphones,Budget,2494,2629,2341,283,3.0,2233,536,Festive,10.0,Friday
PROD_0418,Samsung Galaxy A35,Mobile Phone,Mid,38986,41396,42982,241,3.7,907,525,Normal,3.9,Saturday
PROD_0419,Vu Cinema TV,Television,Budget,23610,24059,22419,360,3.4,2291,559,Normal,0.0,Saturday
PROD_0420,MacBook Pro 14,Laptop,Premium,151005,163009,155700,324,4.2,50,296,Normal,1.2,Monday
PROD_0421,Canon EOS 1500D,Camera,Budget,43666,47221,42679,253,2.9,1729,151,Normal,3.9,Sunday
PROD_0422,Sony Alpha A7 IV,Camera,Premium,299200,300000,277673,375,4.6,728,333,Festive,10.9,Friday
PROD_0423,LG OLED C3,Television,Premium,175185,180000,186770,336,4.4,520,275,Festive,13.2,Monday
PROD_0424,Nikon D3500,Camera,Budget,44762,50000,49256,427,3.8,2350,317,Festive,12.0,Friday
PROD_0425,boAt Bassheads 100,Earphones,Budget,2494,2767,2728,232,3.4,1945,358,Festive,13.4,Friday
PROD_0426,JBL Tune 770NC,Earphones,Mid,10947,11566,10929,116,3.3,875,442,Normal,4.8,Thursday
PROD_0427,iPhone 16,Mobile Phone,Premium,115228,115325,103680,150,4.4,730,608,Normal,1.6,Thursday
PROD_0428,Fitbit Sense 2,Smartwatch,Mid,22747,25476,22419,302,3.8,1217,241,Festive,10.3,Wednesday
PROD_0429,HP Pavilion 15,Laptop,Budget,47673,52738,46000,298,3.5,1548,522,Festive,9.6,Monday
PROD_0430,Redmi Note 13,Mobile Phone,Budget,12662,13612,13369,336,3.4,2546,403,Normal,10.3,Sunday
PROD_0431,HP Pavilion 15,Laptop,Budget,47673,51310,51348,244,2.9,1823,240,Normal,8.4,Friday
PROD_0432,HP Pavilion 15,Laptop,Budget,47673,51209,48764,217,2.7,1262,242,Normal,1.8,Friday
PROD_0433,Mi TV 4A,Television,Budget,24525,24737,23294,327,3.5,1653,717,Normal,0.7,Saturday
PROD_0434,Nikon D3500,Camera,Budget,44762,47880,44528,305,3.2,2286,464,Normal,8.2,Sunday
PROD_0435,Sony WH-CH520,Earphones,Mid,5964,6188,5282,336,4.1,1287,152,Normal,3.4,Saturday
PROD_0436,Canon EOS M50 II,Camera,Mid,94937,102263,92775,331,4.0,426,353,Normal,0.7,Monday
PROD_0437,Apple Watch Series 9,Smartwatch,Premium,33044,34080,29396,411,4.0,267,389,Normal,6.0,Monday
PROD_0438,boAt Wave Sigma,Smartwatch,Budget,3143,3223,2868,403,3.6,2090,490,Normal,3.8,Wednesday
PROD_0439,Dell Inspiron 15,Laptop,Mid,73109,81882,75684,477,4.0,1233,455,Festive,4.9,Wednesday
PROD_0440,Sony Alpha ZV-E10,Camera,Mid,71260,79811,76777,412,3.2,431,257,Festive,13.9,Wednesday
PROD_0441,Canon EOS M50 II,Camera,Mid,94937,97246,86870,351,3.5,1391,440,Normal,0.0,Saturday
PROD_0442,Canon EOS M50 II,Camera,Mid,94937,102814,101117,351,3.8,1563,267,Normal,1.7,Wednesday
PROD_0443,Lenovo IdeaPad 5,Laptop,Mid,69584,75314,73581,386,4.0,1303,332,Normal,0.0,Monday
PROD_0444,Realme C55,Mobile Phone,Budget,12494,13528,12812,335,3.6,2224,246,Normal,7.0,Monday
PROD_0445,Sony Bravia X74L,Television,Mid,60256,64464,65366,336,3.7,1301,507,Normal,4.3,Wednesday
PROD_0446,Dell Inspiron 15,Laptop,Mid,73109,81761,76938,410,3.6,1160,448,Festive,17.9,Thursday
PROD_0447,HP Pavilion 15,Laptop,Budget,47673,48451,44901,251,3.6,1524,450,Normal,2.5,Saturday
PROD_0448,Sony Alpha A7 IV,Camera,Premium,299200,300000,286891,304,3.5,104,252,Festive,15.9,Monday
PROD_0449,Nikon D3500,Camera,Budget,44762,47927,44723,297,3.4,2439,431,Normal,3.6,Monday
PROD_0450,LG OLED C3,Television,Premium,175185,180000,167546,247,4.4,720,846,Normal,2.4,Friday
PROD_0451,Acer Aspire 3,Laptop,Budget,43779,45491,40319,337,3.8,2138,123,Normal,0.0,Sunday
PROD_0452,Canon EOS M50 II,Camera,Mid,94937,102225,93886,355,3.7,1252,397,Normal,3.2,Friday
PROD_0453,Redmi Note 13,Mobile Phone,Budget,12662,13563,13701,289,3.1,1501,410,Normal,0.6,Saturday
PROD_0454,Acer Aspire 3,Laptop,Budget,43779,46307,41106,368,3.8,2417,597,Festive,10.9,Friday
PROD_0455,Lenovo IdeaPad 5,Laptop,Mid,69584,75333,64805,431,4.1,1326,194,Festive,14.2,Saturday
PROD_0456,Lenovo IdeaPad 5,Laptop,Mid,69584,74962,73588,444,3.8,1980,520,Normal,7.6,Sunday
PROD_0457,Apple AirPods Pro 2,Earphones,Premium,13702,14630,14138,394,4.1,354,636,Normal,4.0,Wednesday
PROD_0458,Nikon D3500,Camera,Budget,44762,47573,48750,290,3.3,1686,579,Normal,6.4,Thursday
PROD_0459,Sony Alpha A7 IV,Camera,Premium,299200,300000,284576,241,4.1,735,475,Normal,2.7,Friday
PROD_0460,Sony Alpha ZV-E10,Camera,Mid,71260,73086,64850,425,4.4,1294,525,Normal,1.4,Monday
PROD_0461,Dell Inspiron 15,Laptop,Mid,73109,75525,69095,358,3.8,1177,276,Normal,0.0,Thursday
PROD_0462,iPhone 16,Mobile Phone,Premium,115228,120000,115041,221,4.7,651,54,Festive,15.7,Thursday
PROD_0463,LG OLED C3,Television,Premium,175185,180000,173909,277,4.3,769,652,Normal,2.7,Thursday
PROD_0464,Apple AirPods Pro 2,Earphones,Premium,13702,14742,13152,346,4.3,50,400,Normal,0.1,Wednesday
PROD_0465,boAt Bassheads 100,Earphones,Budget,2494,2543,2311,179,3.2,1360,269,Normal,3.1,Wednesday
